17.190 4.3318177 -2.7279237 2.0421946
17.200 4.3383781 -2.6953647 2.0690841
17.210 4.3443419 -2.6626130 2.0961945
17.220 4.3497051 -2.6296740 2.1235173
17.230 4.3544637 -2.5965529 2.1510435
17.240 4.3586140 -2.5632550 2.1787634
17.250 4.3621524 -2.5297859 2.2066667
17.260 4.3650753 -2.4961509 2.2347426
17.270 4.3673795 -2.4623556 2.2629798
17.280 4.3690618 -2.4284056 2.2913660
17.290 4.3701193 -2.3943064 2.3198885
17.300 4.3705493 -2.3600637 2.3485341
17.310 4.3703491 -2.3256834 2.3772887
17.320 4.3695164 -2.2911711 2.4061376
17.330 4.3680491 -2.2565328 2.4350656
17.340 4.3659451 -2.2217741 2.4640567
17.350 4.3632029 -2.1869012 2.4930942
17.360 4.3598208 -2.1519198 2.5221608
17.370 4.3557977 -2.1168360 2.5512386
17.380 4.3511325 -2.0816559 2.5803090
17.390 4.3458244 -2.0463854 2.6093527
17.400 4.3398730 -2.0110306 2.6383498
17.410 4.3332780 -1.9755978 2.6672798
17.420 4.3260394 -1.9400929 2.6961216
17.430 4.3181576 -1.9045222 2.7248533
17.440 4.3096330 -1.8688918 2.7534527
17.450 4.3004667 -1.8332080 2.7818968
17.460 4.2906597 -1.7974769 2.8101621
17.470 4.2802135 -1.7617047 2.8382247
17.480 4.2691299 -1.7258978 2.8660600
17.490 4.2574110 -1.6900624 2.8936431
17.500 4.2450592 -1.6542046 2.9209486
17.510 4.2320771 -1.6183307 2.9479506
17.520 4.2184678 -1.5824470 2.9746228
17.530 4.2042348 -1.5465597 3.0009388
17.540 4.1893816 -1.5106750 3.0268718
17.550 4.1739122 -1.4747991 3.0523944
17.560 4.1578312 -1.4389383 3.0774796
17.570 4.1411430 -1.4030985 3.1020997
17.580 4.1238529 -1.3672861 3.1262272
17.590 4.1059660 -1.3315071 3.1498343
17.600 4.0874883 -1.2957676 3.1728935
17.610 4.0684256 -1.2600736 3.1953769
17.620 4.0487844 -1.2244313 3.2172572
17.630 4.0285714 -1.1888464 3.2385069
17.640 4.0077936 -1.1533250 3.2590988
17.650 3.9864584 -1.1178730 3.2790060
17.660 3.9645736 -1.0824961 3.2982019
17.670 3.9421470 -1.0472001 3.3166604
17.680 3.9191872 -1.0119907 3.3343558
17.690 3.8957027 -0.9768736 3.3512630
17.700 3.8717024 -0.9418544 3.3673572
17.710 3.8471957 -0.9069386 3.3826146
17.720 3.8221921 -0.8721315 3.3970120
17.730 3.7967014 -0.8374387 3.4105270
17.740 3.7707338 -0.8028653 3.4231379
17.750 3.7442995 -0.7684165 3.4348240
17.760 3.7174092 -0.7340976 3.4455657
17.770 3.6900738 -0.6999134 3.4553443
17.780 3.6623043 -0.6658690 3.4641420
17.790 3.6341121 -0.6319693 3.4719425
17.800 3.6055087 -0.5982188 3.4787303
17.810 3.5765058 -0.5646224 3.4844914
17.820 3.5471154 -0.5311846 3.4892130
17.830 3.5173493 -0.4979098 3.4928836
17.840 3.4872200 -0.4648024 3.4954930
17.850 3.4567397 -0.4318667 3.4970325
17.860 3.4259208 -0.3991067 3.4974948
17.870 3.3947761 -0.3665265 3.4968740
17.880 3.3633181 -0.3341300 3.4951658
17.890 3.3315596 -0.3019210 3.4923671
17.900 3.2995135 -0.2699033 3.4884768
17.910 3.2671925 -0.2380804 3.4834948
17.920 3.2346095 -0.2064557 3.4774230
17.930 3.2017774 -0.1750327 3.4702644
17.940 3.1687091 -0.1438145 3.4620239
17.950 3.1354175 -0.1128043 3.4527078
17.960 3.1019153 -0.0820050 3.4423238
17.970 3.0682154 -0.0514197 3.4308812
17.980 3.0343303 -0.0210509 3.4183908
17.990 3.0002728 0.0090985 3.4048648
18.000 2.9660552 0.0390261 3.3903168
18.010 2.9316900 0.0687295 3.3747620
18.020 2.8971894 0.0982063 3.3582167
18.030 2.8625655 0.1274543 3.3406986
18.040 2.8278303 0.1564714 3.3222267
18.050 2.7929955 0.1852558 3.3028212
18.060 2.7580726 0.2138054 3.2825036
18.070 2.7230730 0.2421185 3.2612963
18.080 2.6880080 0.2701936 3.2392229
18.090 2.6528883 0.2980289 3.2163080
18.100 2.6177248 0.3256232 3.1925770
18.110 2.5825278 0.3529750 3.1680565
18.120 2.5473075 0.3800830 3.1427736
18.130 2.5120739 0.4069462 3.1167563
18.140 2.4768366 0.4335634 3.0900332
18.150 2.4416050 0.4599338 3.0626336
18.160 2.4063882 0.4860563 3.0345874
18.170 2.3711950 0.5119303 3.0059247
18.180 2.3360339 0.5375550 2.9766763
18.190 2.3009131 0.5629297 2.9468733
18.200 2.2658405 0.5880540 2.9165469
18.210 2.2308236 0.6129273 2.8857287
18.220 2.1958697 0.6375492 2.8544502
18.230 2.1609858 0.6619195 2.8227433
18.240 2.1261786 0.6860378 2.7906395
18.250 2.0914543 0.7099039 2.7581706
18.260 2.0568191 0.7335176 2.7253681
18.270 2.0222785 0.7568790 2.6922634
18.280 1.9878380 0.7799880 2.6588875
18.290 1.9535026 0.8028445 2.6252713
18.300 1.9192772 0.8254487 2.5914454
18.310 1.8851662 0.8478007 2.5574397
18.320 1.8511737 0.8699006 2.5232840
18.330 1.8173037 0.8917486 2.4890074
18.340 1.7835598 0.9133451 2.4546385
18.350 1.7499451 0.9346901 2.4202054
18.360 1.7164628 0.9557842 2.3857356
18.370 1.6831156 0.9766276 2.3512559
18.380 1.6499059 0.9972206 2.3167925
18.390 1.6168360 1.0175637 2.2823707
18.400 1.5839078 1.0376573 2.2480153
18.410 1.5511231 1.0575017 2.2137503
18.420 1.5184832 1.0770976 2.1795989
18.430 1.4859895 1.0964453 2.1455834
18.440 1.4536430 1.1155452 2.1117256
18.450 1.4214443 1.1343980 2.0780461
18.460 1.3893943 1.1530041 2.0445649
18.470 1.3574931 1.1713640 2.0113013
18.480 1.3257410 1.1894782 1.9782733
18.490 1.2941380 1.2073472 1.9454986
18.500 1.2626840 1.2249716 1.9129937
18.510 1.2313786 1.2423519 1.8807744
18.520 1.2002213 1.2594885 1.8488555
18.530 1.1692114 1.2763820 1.8172512
18.540 1.1383483 1.2930329 1.7859747
18.550 1.1076310 1.3094417 1.7550385
18.560 1.0770583 1.3256088 1.7244541
18.570 1.0466293 1.3415348 1.6942324
18.580 1.0163426 1.3572202 1.6643834
18.590 0.9861968 1.3726653 1.6349163
18.600 0.9561904 1.3878707 1.6058397
18.610 0.9263220 1.4028367 1.5771614
18.620 0.8965899 1.4175638 1.5488882
18.630 0.8669924 1.4320524 1.5210267
18.640 0.8375277 1.4463029 1.4935822
18.650 0.8081941 1.4603157 1.4665599
18.660 0.7789896 1.4740910 1.4399641
18.670 0.7499123 1.4876293 1.4137983
18.680 0.7209604 1.5009309 1.3880656
18.690 0.6921317 1.5139961 1.3627686
18.700 0.6634244 1.5268251 1.3379090
18.710 0.6348364 1.5394182 1.3134882
18.720 0.6063656 1.5517756 1.2895071
18.730 0.5780101 1.5638977 1.2659659
18.740 0.5497677 1.5757845 1.2428645
18.750 0.5216364 1.5874363 1.2202022
18.760 0.4936142 1.5988533 1.1979779
18.770 0.4656991 1.6100355 1.1761902
18.780 0.4378890 1.6209832 1.1548370
18.790 0.4101820 1.6316964 1.1339162
18.800 0.3825761 1.6421752 1.1134250
18.810 0.3550694 1.6524196 1.0933606
18.820 0.3276599 1.6624298 1.0737194
18.830 0.3003458 1.6722058 1.0544980
18.840 0.2731252 1.6817475 1.0356925
18.850 0.2459964 1.6910550 1.0172987
18.860 0.2189576 1.7001282 0.9993122
18.870 0.1920070 1.7089671 0.9817283
18.880 0.1651431 1.7175717 0.9645422
18.890 0.1383642 1.7259419 0.9477489
18.900 0.1116688 1.7340775 0.9313432
18.910 0.0850553 1.7419784 0.9153197
18.920 0.0585223 1.7496447 0.8996728
18.930 0.0320685 1.7570760 0.8843970
18.940 0.0056925 1.7642723 0.8694864
18.950 -0.0206071 1.7712334 0.8549351
18.960 -0.0468313 1.7779591 0.8407372
18.970 -0.0729814 1.7844493 0.8268866
18.980 -0.0990584 1.7907037 0.8133773
18.990 -0.1250633 1.7967220 0.8002029
19.000 -0.1509972 1.8025042 0.7873574
19.010 -0.1768609 1.8080500 0.7748345
19.020 -0.2026551 1.8133590 0.7626278
19.030 -0.2283808 1.8184311 0.7507312
19.040 -0.2540386 1.8232660 0.7391382
19.050 -0.2796291 1.8278634 0.7278426
19.060 -0.3051529 1.8322231 0.7168382
19.070 -0.3306105 1.8363448 0.7061186
19.080 -0.3560023 1.8402281 0.6956776
19.090 -0.3813287 1.8438728 0.6855090
19.100 -0.4065900 1.8472787 0.6756067
19.110 -0.4317865 1.8504453 0.6659646
19.120 -0.4569183 1.8533724 0.6565765
19.130 -0.4819855 1.8560597 0.6474364
19.140 -0.5069882 1.8585068 0.6385385
19.150 -0.5319264 1.8607135 0.6298768
19.160 -0.5568000 1.8626795 0.6214455
19.170 -0.5816088 1.8644043 0.6132388
19.180 -0.6063528 1.8658878 0.6052512
19.190 -0.6310315 1.8671296 0.5974770
19.200 -0.6556448 1.8681294 0.5899107
19.210 -0.6801922 1.8688870 0.5825469
19.220 -0.7046733 1.8694018 0.5753803
19.230 -0.7290877 1.8696738 0.5684056
19.240 -0.7534347 1.8697026 0.5616178
19.250 -0.7777139 1.8694879 0.5550117
19.260 -0.8019245 1.8690293 0.5485824
19.270 -0.8260659 1.8683268 0.5423251
19.280 -0.8501373 1.8673798 0.5362349
19.290 -0.8741379 1.8661883 0.5303073
19.300 -0.8980669 1.8647518 0.5245376
19.310 -0.9219234 1.8630703 0.5189214
19.320 -0.9457064 1.8611433 0.5134543
19.330 -0.9694150 1.8589708 0.5081321
19.340 -0.9930481 1.8565524 0.5029506
19.350 -1.0166047 1.8538879 0.4979056
19.360 -1.0400836 1.8509771 0.4929933
19.370 -1.0634837 1.8478199 0.4882098
19.380 -1.0868038 1.8444161 0.4835512
19.390 -1.1100426 1.8407654 0.4790140
19.400 -1.1331989 1.8368676 0.4745944
19.410 -1.1562714 1.8327228 0.4702891
19.420 -1.1792587 1.8283306 0.4660945
19.430 -1.2021595 1.8236911 0.4620075
19.440 -1.2249722 1.8188040 0.4580248
19.450 -1.2476955 1.8136693 0.4541431
19.460 -1.2703280 1.8082869 0.4503597
19.470 -1.2928680 1.8026567 0.4466713
19.480 -1.3153140 1.7967786 0.4430753
19.490 -1.3376645 1.7906527 0.4395687
19.500 -1.3599179 1.7842789 0.4361490
19.510 -1.3820725 1.7776572 0.4328134
19.520 -1.4041268 1.7707877 0.4295595
19.530 -1.4260789 1.7636702 0.4263847
19.540 -1.4479273 1.7563049 0.4232868
19.550 -1.4696702 1.7486919 0.4202633
19.560 -1.4913058 1.7408311 0.4173120
19.570 -1.5128324 1.7327228 0.4144308
19.580 -1.5342483 1.7243670 0.4116176
19.590 -1.5555515 1.7157638 0.4088702
19.600 -1.5767403 1.7069135 0.4061869
19.610 -1.5978129 1.6978161 0.4035656
19.620 -1.6187674 1.6884719 0.4010046
19.630 -1.6396018 1.6788811 0.3985020
19.640 -1.6603144 1.6690438 0.3960562
19.650 -1.6809032 1.6589605 0.3936654
19.660 -1.7013663 1.6486312 0.3913282
19.670 -1.7217017 1.6380563 0.3890428
19.680 -1.7419076 1.6272362 0.3868079
19.690 -1.7619820 1.6161711 0.3846220
19.700 -1.7819228 1.6048614 0.3824838
19.710 -1.8017282 1.5933075 0.3803918
19.720 -1.8213961 1.5815097 0.3783448
19.730 -1.8409246 1.5694685 0.3763415
19.740 -1.8603117 1.5571843 0.3743807
19.750 -1.8795553 1.5446576 0.3724613
19.760 -1.8986534 1.5318889 0.3705822
19.770 -1.9176040 1.5188786 0.3687423
19.780 -1.9364051 1.5056272 0.3669405
19.790 -1.9550547 1.4921354 0.3651758
19.800 -1.9735507 1.4784037 0.3634473
19.810 -1.9918910 1.4644327 0.3617541
19.820 -2.0100737 1.4502230 0.3600952
19.830 -2.0280967 1.4357752 0.3584698
19.840 -2.0459579 1.4210901 0.3568771
19.850 -2.0636554 1.4061682 0.3553163
19.860 -2.0811869 1.3910103 0.3537866
19.870 -2.0985506 1.3756171 0.3522872
19.880 -2.1157443 1.3599895 0.3508175
19.890 -2.1327661 1.3441280 0.3493768
19.900 -2.1496138 1.3280337 0.3479644
19.910 -2.1662853 1.3117072 0.3465796
19.920 -2.1827788 1.2951494 0.3452220
19.930 -2.1990921 1.2783613 0.3438908
19.940 -2.2152232 1.2613437 0.3425856
19.950 -2.2311700 1.2440974 0.3413057
19.960 -2.2469306 1.2266236 0.3400507
19.970 -2.2625028 1.2089231 0.3388201
19.980 -2.2778848 1.1909969 0.3376133
19.990 -2.2930743 1.1728461 0.3364300
20.000 -2.3080696 1.1544716 0.3352696
20.010 -2.3228685 1.1358746 0.3341318
20.020 -2.3374691 1.1170562 0.3330161
20.030 -2.3518693 1.0980174 0.3319221
20.040 -2.3660672 1.0787594 0.3308494
20.050 -2.3800608 1.0592834 0.3297977
20.060 -2.3938482 1.0395905 0.3287667
20.070 -2.4074273 1.0196819 0.3277560
20.080 -2.4207963 0.9995590 0.3267652
20.090 -2.4339531 0.9792229 0.3257940
20.100 -2.4468960 0.9586750 0.3248422
20.110 -2.4596228 0.9379165 0.3239094
20.120 -2.4721319 0.9169488 0.3229954
20.130 -2.4844211 0.8957732 0.3221000
20.140 -2.4964887 0.8743912 0.3212227
20.150 -2.5083328 0.8528041 0.3203635
20.160 -2.5199514 0.8310133 0.3195220
20.170 -2.5313428 0.8090204 0.3186980
20.180 -2.5425052 0.7868268 0.3178914
20.190 -2.5534366 0.7644340 0.3171019
20.200 -2.5641353 0.7418435 0.3163292
20.210 -2.5745995 0.7190568 0.3155732
20.220 -2.5848273 0.6960757 0.3148338
20.230 -2.5948171 0.6729016 0.3141107
20.240 -2.6045670 0.6495362 0.3134037
20.250 -2.6140753 0.6259811 0.3127127
20.260 -2.6233403 0.6022381 0.3120375
20.270 -2.6323602 0.5783087 0.3113780
20.280 -2.6411334 0.5541948 0.3107341
20.290 -2.6496582 0.5298980 0.3101055
20.300 -2.6579330 0.5054202 0.3094921
20.310 -2.6659559 0.4807631 0.3088939
20.320 -2.6737255 0.4559286 0.3083106
20.330 -2.6812402 0.4309184 0.3077422
20.340 -2.6884982 0.4057345 0.3071886
20.350 -2.6954981 0.3803787 0.3066496
20.360 -2.7022383 0.3548530 0.3061251
20.370 -2.7087172 0.3291592 0.3056151
20.380 -2.7149333 0.3032994 0.3051194
20.390 -2.7208850 0.2772755 0.3046379
20.400 -2.7265710 0.2510895 0.3041706
20.410 -2.7319898 0.2247434 0.3037174
20.420 -2.7371398 0.1982393 0.3032781
20.430 -2.7420196 0.1715793 0.3028528
20.440 -2.7466279 0.1447654 0.3024413
20.450 -2.7509633 0.1177998 0.3020436
20.460 -2.7550244 0.0906845 0.3016596
20.470 -2.7588097 0.0634219 0.3012892
20.480 -2.7623181 0.0360139 0.3009324
20.490 -2.7655482 0.0084629 0.3005892
20.500 -2.7684988 -0.0192289 0.3002594
20.510 -2.7711684 -0.0470594 0.2999431
20.520 -2.7735560 -0.0750261 0.2996401
20.530 -2.7756603 -0.1031269 0.2993505
20.540 -2.7774801 -0.1313595 0.2990741
20.550 -2.7790142 -0.1597214 0.2988111
20.560 -2.7802615 -0.1882103 0.2985612
20.570 -2.7812209 -0.2168240 0.2983246
20.580 -2.7818912 -0.2455599 0.2981011
20.590 -2.7822713 -0.2744156 0.2978908
20.600 -2.7823603 -0.3033888 0.2976936
20.610 -2.7821571 -0.3324770 0.2975095
20.620 -2.7816606 -0.3616777 0.2973385
20.630 -2.7808700 -0.3909883 0.2971805
20.640 -2.7797842 -0.4204065 0.2970356
20.650 -2.7784023 -0.4499296 0.2969038
20.660 -2.7767234 -0.4795551 0.2967850
20.670 -2.7747466 -0.5092805 0.2966792
20.680 -2.7724710 -0.5391031 0.2965864
20.690 -2.7698960 -0.5690203 0.2965067
20.700 -2.7670205 -0.5990295 0.2964400
20.710 -2.7638439 -0.6291281 0.2963864
20.720 -2.7603654 -0.6593134 0.2963458
20.730 -2.7565843 -0.6895826 0.2963183
20.740 -2.7524999 -0.7199332 0.2963038
20.750 -2.7481115 -0.7503624 0.2963025
20.760 -2.7434185 -0.7808674 0.2963142
20.770 -2.7384203 -0.8114455 0.2963391
20.780 -2.7331162 -0.8420940 0.2963771
20.790 -2.7275057 -0.8728100 0.2964282
20.800 -2.7215884 -0.9035907 0.2964926
20.810 -2.7153636 -0.9344334 0.2965702
20.820 -2.7088310 -0.9653352 0.2966611
20.830 -2.7019900 -0.9962931 0.2967653
20.840 -2.6948403 -1.0273045 0.2968827
20.850 -2.6873814 -1.0583663 0.2970136
20.860 -2.6796131 -1.0894757 0.2971579
20.870 -2.6715350 -1.1206298 0.2973156
20.880 -2.6631467 -1.1518257 0.2974869
20.890 -2.6544481 -1.1830603 0.2976717
20.900 -2.6454389 -1.2143308 0.2978701
20.910 -2.6361188 -1.2456342 0.2980821
20.920 -2.6264878 -1.2769674 0.2983079
20.930 -2.6165456 -1.3083276 0.2985475
20.940 -2.6062921 -1.3397116 0.2988009
20.950 -2.5957274 -1.3711165 0.2990682
20.960 -2.5848512 -1.4025393 0.2993495
20.970 -2.5736636 -1.4339768 0.2996448
20.980 -2.5621645 -1.4654260 0.2999542
20.990 -2.5503541 -1.4968838 0.3002778
21.000 -2.5382324 -1.5283472 0.3006157
21.010 -2.5257996 -1.5598131 0.3009679
21.020 -2.5130556 -1.5912783 0.3013346
21.030 -2.5000007 -1.6227397 0.3017158
21.040 -2.4866352 -1.6541943 0.3021116
21.050 -2.4729592 -1.6856388 0.3025221
21.060 -2.4589729 -1.7170701 0.3029474
21.070 -2.4446768 -1.7484850 0.3033875
21.080 -2.4300711 -1.7798805 0.3038427
21.090 -2.4151562 -1.8112533 0.3043130
21.100 -2.3999324 -1.8426001 0.3047984
21.110 -2.3844003 -1.8739179 0.3052992
21.120 -2.3685602 -1.9052035 0.3058154
21.130 -2.3524127 -1.9364535 0.3063472
21.140 -2.3359583 -1.9676648 0.3068946
21.150 -2.3191975 -1.9988342 0.3074578
21.160 -2.3021310 -2.0299584 0.3080369
21.170 -2.2847593 -2.0610342 0.3086321
21.180 -2.2670831 -2.0920583 0.3092434
21.190 -2.2491032 -2.1230276 0.3098710
21.200 -2.2308203 -2.1539386 0.3105151
21.210 -2.2122350 -2.1847882 0.3111758
21.220 -2.1933483 -2.2155731 0.3118532
21.230 -2.1741609 -2.2462901 0.3125475
21.240 -2.1546737 -2.2769357 0.3132589
21.250 -2.1348877 -2.3075068 0.3139875
21.260 -2.1148037 -2.3380001 0.3147334
21.270 -2.0944227 -2.3684123 0.3154969
21.280 -2.0737457 -2.3987400 0.3162780
21.290 -2.0527738 -2.4289801 0.3170771
21.300 -2.0315080 -2.4591291 0.3178942
21.310 -2.0099495 -2.4891838 0.3187295
21.320 -1.9880993 -2.5191409 0.3195833
21.330 -1.9659587 -2.5489971 0.3204556
21.340 -1.9435289 -2.5787490 0.3213468
21.350 -1.9208111 -2.6083934 0.3222570
21.360 -1.8978066 -2.6379269 0.3231864
21.370 -1.8745167 -2.6673463 0.3241353
21.380 -1.8509428 -2.6966482 0.3251038
21.390 -1.8270863 -2.7258294 0.3260921
21.400 -1.8029486 -2.7548864 0.3271005
21.410 -1.7785311 -2.7838161 0.3281292
21.420 -1.7538353 -2.8126151 0.3291785
21.430 -1.7288628 -2.8412802 0.3302485
21.440 -1.7036152 -2.8698079 0.3313396
21.450 -1.6780940 -2.8981950 0.3324519
21.460 -1.6523009 -2.9264383 0.3335858
21.470 -1.6262375 -2.9545344 0.3347415
21.480 -1.5999056 -2.9824801 0.3359192
21.490 -1.5733069 -3.0102720 0.3371192
21.500 -1.5464432 -3.0379069 0.3383419
21.510 -1.5193162 -3.0653815 0.3395875
21.520 -1.4919279 -3.0926925 0.3408562
21.530 -1.4642801 -3.1198368 0.3421484
21.540 -1.4363748 -3.1468110 0.3434644
21.550 -1.4082138 -3.1736118 0.3448045
21.560 -1.3797993 -3.2002361 0.3461690
21.570 -1.3511332 -3.2266806 0.3475582
21.580 -1.3222176 -3.2529421 0.3489725
21.590 -1.2930545 -3.2790173 0.3504122
21.600 -1.2636462 -3.3049031 0.3518776
21.610 -1.2339947 -3.3305962 0.3533691
21.620 -1.2041024 -3.3560935 0.3548871
21.630 -1.1739713 -3.3813917 0.3564319
21.640 -1.1436039 -3.4064877 0.3580038
21.650 -1.1130024 -3.4313783 0.3596034
21.660 -1.0821692 -3.4560605 0.3612309
21.670 -1.0511067 -3.4805309 0.3628868
21.680 -1.0198172 -3.5047866 0.3645714
21.690 -0.9883032 -3.5288243 0.3662853
21.700 -0.9565672 -3.5526411 0.3680287
21.710 -0.9246118 -3.5762337 0.3698022
21.720 -0.8924394 -3.5995991 0.3716062
21.730 -0.8600528 -3.6227343 0.3734412
21.740 -0.8274545 -3.6456361 0.3753075
21.750 -0.7946471 -3.6683016 0.3772057
21.760 -0.7616334 -3.6907277 0.3791363
21.770 -0.7284162 -3.7129115 0.3810997
21.780 -0.6949981 -3.7348498 0.3830965
21.790 -0.6613821 -3.7565398 0.3851272
21.800 -0.6275708 -3.7779785 0.3871922
21.810 -0.5935673 -3.7991630 0.3892922
21.820 -0.5593744 -3.8200902 0.3914276
21.830 -0.5249950 -3.8407574 0.3935990
21.840 -0.4904322 -3.8611616 0.3958071
21.850 -0.4556890 -3.8813000 0.3980523
21.860 -0.4207683 -3.9011696 0.4003354
21.870 -0.3856733 -3.9207677 0.4026568
21.880 -0.3504071 -3.9400914 0.4050171
21.890 -0.3149729 -3.9591380 0.4074172
21.900 -0.2793738 -3.9779047 0.4098575
21.910 -0.2436130 -3.9963887 0.4123387
21.920 -0.2076939 -4.0145873 0.4148616
21.930 -0.1716196 -4.0324978 0.4174268
21.940 -0.1353936 -4.0501175 0.4200349
21.950 -0.0990191 -4.0674437 0.4226868
21.960 -0.0624996 -4.0844739 0.4253831
21.970 -0.0258384 -4.1012053 0.4281247
21.980 0.0109609 -4.1176354 0.4309122
21.990 0.0478949 -4.1337616 0.4337464
22.000 0.0849600 -4.1495814 0.4366282
22.010 0.1221528 -4.1650922 0.4395584
22.020 0.1594695 -4.1802916 0.4425377
22.030 0.1969066 -4.1951771 0.4455671
22.040 0.2344605 -4.2097463 0.4486473
22.050 0.2721274 -4.2239967 0.4517794
22.060 0.3099036 -4.2379260 0.4549641
22.070 0.3477853 -4.2515317 0.4582025
22.080 0.3857689 -4.2648117 0.4614954
22.090 0.4238504 -4.2777635 0.4648438
22.100 0.4620260 -4.2903849 0.4682487
22.110 0.5002918 -4.3026737 0.4717111
22.120 0.5386439 -4.3146276 0.4752320
22.130 0.5770784 -4.3262445 0.4788125
22.140 0.6155912 -4.3375223 0.4824536
22.150 0.6541784 -4.3484587 0.4861564
22.160 0.6928359 -4.3590517 0.4899221
22.170 0.7315597 -4.3692993 0.4937518
22.180 0.7703455 -4.3791995 0.4976465
22.190 0.8091893 -4.3887502 0.5016076
22.200 0.8480870 -4.3979495 0.5056363
22.210 0.8870342 -4.4067955 0.5097336
22.220 0.9260268 -4.4152863 0.5139010
22.230 0.9650605 -4.4234200 0.5181397
22.240 1.0041310 -4.4311949 0.5224510
22.250 1.0432339 -4.4386091 0.5268363
22.260 1.0823650 -4.4456610 0.5312968
22.270 1.1215197 -4.4523487 0.5358341
22.280 1.1606938 -4.4586707 0.5404495
22.290 1.1998826 -4.4646253 0.5451446
22.300 1.2390819 -4.4702110 0.5499207
22.310 1.2782869 -4.4754261 0.5547794
22.320 1.3174933 -4.4802691 0.5597222
22.330 1.3566964 -4.4847387 0.5647507
22.340 1.3958915 -4.4888333 0.5698666
22.350 1.4350741 -4.4925515 0.5750714
22.360 1.4742396 -4.4958920 0.5803668
22.370 1.5133831 -4.4988536 0.5857546
22.380 1.5525000 -4.5014348 0.5912365
22.390 1.5915854 -4.5036346 0.5968142
22.400 1.6306348 -4.5054517 0.6024896
22.410 1.6696431 -4.5068849 0.6082644
22.420 1.7086055 -4.5079333 0.6141407
22.430 1.7475173 -4.5085956 0.6201203
22.440 1.7863734 -4.5088710 0.6262052
22.450 1.8251690 -4.5087584 0.6323973
22.460 1.8638990 -4.5082570 0.6386987
22.470 1.9025585 -4.5073659 0.6451115
22.480 1.9411424 -4.5060842 0.6516378
22.490 1.9796457 -4.5044112 0.6582796
22.500 2.0180633 -4.5023462 0.6650393
22.510 2.0563901 -4.4998884 0.6719191
22.520 2.0946210 -4.4970373 0.6789211
22.530 2.1327507 -4.4937922 0.6860478
22.540 2.1707741 -4.4901527 0.6933015
22.550 2.2086860 -4.4861182 0.7006845
22.560 2.2464811 -4.4816884 0.7081994
22.570 2.2841540 -4.4768627 0.7158485
22.580 2.3216996 -4.4716410 0.7236345
22.590 2.3591124 -4.4660229 0.7315599
22.600 2.3963870 -4.4600082 0.7396272
22.610 2.4335182 -4.4535968 0.7478392
22.620 2.4705004 -4.4467885 0.7561986
22.630 2.5073281 -4.4395832 0.7647081
22.640 2.5439960 -4.4319810 0.7733704
22.650 2.5804985 -4.4239819 0.7821884
22.660 2.6168301 -4.4155860 0.7911650
22.670 2.6529851 -4.4067934 0.8003031
22.680 2.6889580 -4.3976044 0.8096056
22.690 2.7247432 -4.3880193 0.8190755
22.700 2.7603350 -4.3780383 0.8287160
22.710 2.7957277 -4.3676619 0.8385300
22.720 2.8309157 -4.3568905 0.8485206
22.730 2.8658932 -4.3457246 0.8586912
22.740 2.9006545 -4.3341648 0.8690448
22.750 2.9351937 -4.3222117 0.8795847
22.760 2.9695051 -4.3098660 0.8903141
22.770 3.0035828 -4.2971284 0.9012365
22.780 3.0374209 -4.2839997 0.9123551
22.790 3.0710137 -4.2704809 0.9236733
22.800 3.1043551 -4.2565728 0.9351946
22.810 3.1374393 -4.2422765 0.9469224
22.820 3.1702602 -4.2275929 0.9588602
22.830 3.2028119 -4.2125233 0.9710115
22.840 3.2350884 -4.1970688 0.9833798
22.850 3.2670837 -4.1812306 0.9959687
22.860 3.2987916 -4.1650101 1.0087818
22.870 3.3302062 -4.1484087 1.0218226
22.880 3.3613213 -4.1314278 1.0350948
22.890 3.3921308 -4.1140690 1.0486020
22.900 3.4226286 -4.0963338 1.0623478
22.910 3.4528085 -4.0782238 1.0763358
22.920 3.4826643 -4.0597408 1.0905697
22.930 3.5121899 -4.0408867 1.1050532
22.940 3.5413789 -4.0216631 1.1197898
22.950 3.5702252 -4.0020722 1.1347832
22.960 3.5987226 -3.9821158 1.1500370
22.970 3.6268647 -3.9617961 1.1655547
22.980 3.6546453 -3.9411151 1.1813400
22.990 3.6820581 -3.9200752 1.1973963
23.000 3.7090968 -3.8986785 1.2137271
23.010 3.7357551 -3.8769275 1.2303359
23.020 3.7620265 -3.8548246 1.2472260
23.030 3.7879049 -3.8323722 1.2644008
23.040 3.8133838 -3.8095731 1.2818636
23.050 3.8384570 -3.7864297 1.2996176
23.060 3.8631180 -3.7629448 1.3176658
23.070 3.8873604 -3.7391213 1.3360113
23.080 3.9111781 -3.7149620 1.3546570
23.090 3.9345644 -3.6904698 1.3736057
23.100 3.9575132 -3.6656479 1.3928602
23.110 3.9800181 -3.6404992 1.4124230
23.120 4.0020726 -3.6150269 1.4322965
23.130 4.0236706 -3.5892344 1.4524831
23.140 4.0448055 -3.5631250 1.4729848
23.150 4.0654713 -3.5367019 1.4938037
23.160 4.0856614 -3.5099689 1.5149414
23.170 4.1053697 -3.4829293 1.5363996
23.180 4.1245899 -3.4555868 1.5581796
23.190 4.1433158 -3.4279452 1.5802826
23.200 4.1615411 -3.4000082 1.6027095
23.210 4.1792597 -3.3717797 1.6254609
23.220 4.1964654 -3.3432637 1.6485372
23.230 4.2131522 -3.3144642 1.6719385
23.240 4.2293139 -3.2853852 1.6956646
